2016-12-06 20:47:11,@OhThatKelsey I love you &lt;3,1,0
2016-12-06 20:43:34,@OhThatKelsey I would like to have words with these girls,2,0
2016-12-06 14:56:04,I left my apartment at 7:58am for a 7:59am bus. You can do anything you set your mind to,11,0
2016-12-01 00:02:38,"A real sentence that Kristen actually just said ""Yeah, so my mom just had extra diamonds lying around""",5,0
2016-11-29 05:47:43,@kristenmarie922 you're wrong,0,0
2016-11-29 05:24:56,JUST GOT WRECKED BY GILMORE GIRLS !!!!,8,1
2016-11-26 03:16:48,WHOA. Mila Kunis was 13 yo when she started on That 70s Show. HOW?!?!?,5,0
2016-11-26 00:02:02,Drunk at a PhiBD party is SO FUCKING DIFFERENT than being drunk at dinner with your family because you can't just break into dance,20,2
2016-11-25 16:55:21,NO ONE RUIN GILMORE GIRLS FOR ME,2,5
2016-11-25 06:49:10,Tonight my family and I had a 4 hour discussion about politics and our country. Both sides learned a lot. All we can do is educate + listen,9,0
2016-11-24 16:39:52,The thing I forgot about city living: the water in the shower never gets cold &lt;3,0,0
2016-11-24 15:53:12,"Today, I'm thankful that my dad took the Trump sign off the lawn!!!! Happy eating!",13,0
2016-11-22 14:44:10,Side Pony by Lake Street Dive is playing on the radio in the airport and life is good,12,1
2016-11-21 23:53:28,The holidays: disproving that blood is thicker than water since the day you were born,10,0
2016-11-20 08:13:50,@dbr0wn_ wait is this a real thing that happens,0,0
2016-11-18 16:24:57,"IF SOMEONE COULD EXPLAIN HOW I AM SUPPOSED TO FINISH A 7 PAGE WRITTEN EXAM, IN A FOREIGN LANGUAGE, IN 50 MINUTES THAT'D BE GREAT. THX :) :)",3,0
2016-11-18 00:02:23,THE WHOLE CLASS IS LITERALLY LOCKED OUT OF THE EXAM,4,0
2016-11-16 07:43:01,@_hamiltweet me,1,0
2016-11-14 21:43:55,I am honestly TERRIFIED to go home for Thanksgiving break and face the Trump sign in the lawn,10,0
2016-11-12 03:27:15,"""Gabby wants to go to jail"" @OhThatKelsey",1,1
2016-11-09 15:09:27,My first class was cancelled #thankyou,2,0
2016-11-09 07:22:57,"In Michigan right now, Trump is winning by 60,000 votes. Over 200,000 people voted for a third party candidate. YOUR VOTE FUCKING MATTERS.",7,0
2016-11-09 06:24:50,"I have never been so disappointed. Even if Trump won the popular vote, I expected the electoral college to make the right decision.",1,0
2016-11-09 06:10:46,"Well, at least we can get legally high for the next four years",8,1
2016-11-09 05:51:02,People who voted for a third party have ruined everything.,8,1
2016-11-09 05:43:55,If Trump wins because of Michigan I will be LIVID,4,0
2016-11-09 03:25:58,How the FUCK is this happening?!?!?,6,0
